GO.ID	Term	Annotated	Count	Expected	p-value	q-value	Aspect	Genes	Origin input
GO:1901657	glycosyl compound metabolic process	435	7	2.27	0.00804	2.254e-01	P	AT1G22380, AT2G36460, AT3G46660, AT3G52930, AT4G26520, AT4G26530, AT5G05860	AT1G22380, AT2G36460, AT3G46660, AT3G52930, AT4G26520, AT4G26530, AT5G05860
GO:0055114	oxidation-reduction process	1859	18	9.72	0.00825	2.296e-01	P	AT1G11600, AT1G15550, AT1G47420, AT1G53670, AT1G80330, AT1G80340, AT2G40300, AT3G10560, AT3G10570, AT3G11050, AT3G56090, AT4G19230, AT4G21690, AT5G01600, AT5G04630, AT5G04660, AT5G45340, AT5G54770	AT1G11600, AT1G15550, AT1G47420, AT1G53670, AT1G80330, AT1G80340, AT2G40300, AT3G10560, AT3G10570, AT3G11050, AT3G56090, AT4G19230, AT4G21690, AT5G01600, AT5G04630, AT5G04660, AT5G45340, AT5G54770
GO:0009850	auxin metabolic process	79	3	0.41	0.00827	2.296e-01	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0009606	tropism	80	3	0.42	0.00856	2.365e-01	P	AT1G25250, AT1G68130, AT2G01940	AT1G25250, AT1G68130, AT2G01940
GO:0009687	abscisic acid metabolic process	27	2	0.14	0.00874	2.381e-01	P	AT4G19230, AT5G45340	AT4G19230, AT5G45340
GO:0043288	apocarotenoid metabolic process	27	2	0.14	0.00874	2.381e-01	P	AT4G19230, AT5G45340	AT4G19230, AT5G45340
GO:1902644	tertiary alcohol metabolic process	27	2	0.14	0.00874	2.381e-01	P	AT4G19230, AT5G45340	AT4G19230, AT5G45340
GO:0048569	post-embryonic organ development	341	6	1.78	0.00919	2.482e-01	P	AT1G02065, AT1G25250, AT1G68130, AT1G71830, AT2G01940, AT4G09510	AT1G02065, AT1G25250, AT1G68130, AT1G71830, AT2G01940, AT4G09510
GO:0009739	response to gibberellin	156	4	0.82	0.0092	2.482e-01	P	AT1G15550, AT1G80330, AT1G80340, AT4G21690	AT1G15550, AT1G80330, AT1G80340, AT4G21690
GO:0046164	alcohol catabolic process	28	2	0.15	0.00938	2.519e-01	P	AT4G19230, AT5G45340	AT4G19230, AT5G45340
GO:1901575	organic substance catabolic process	1749	17	9.14	0.00984	2.630e-01	P	AT1G31450, AT1G35580, AT1G64830, AT2G28010, AT2G28040, AT2G35615, AT2G36460, AT3G46940, AT3G52930, AT4G09510, AT4G19230, AT4G26520, AT4G26530, AT4G39660, AT5G05860, AT5G33340, AT5G45340	AT1G31450, AT1G35580, AT1G64830, AT2G28010, AT2G28040, AT2G35615, AT2G36460, AT3G46940, AT3G52930, AT4G09510, AT4G19230, AT4G26520, AT4G26530, AT4G39660, AT5G05860, AT5G33340, AT5G45340
GO:0044550	secondary metabolite biosynthetic process	347	6	1.81	0.00996	2.650e-01	P	AT1G11600, AT3G10560, AT3G10570, AT5G04630, AT5G04660, AT5G48930	AT1G11600, AT3G10560, AT3G10570, AT5G04630, AT5G04660, AT5G48930
