gene	s97	s98	s99	s100	s101	s102	s103	s104	s105	s106	s107	s108	s109	s110	s111	s112	s113	s114	s115	s116	s117	s118	s119	s120
Mp6g11870	10.81237865	10.46905104	10.50972741	10.55023118	10.61326674	10.30630647	11.73515037	11.72607968	11.5940037	11.09851193	11.2104303	11.23426085	10.96156651	11.5398238	11.27102987	11.98940892	10.98893431	11.32423645	11.285507	11.7407922	10.39654989	10.05636031	10.76314569	10.49284317
Mp6g11940	12.29797365	12.03558224	12.5748054	11.84637317	11.63979817	11.89435025	11.07539481	11.28772091	10.93384113	10.94054391	10.86870833	11.12204181	11.3233975	11.53325995	11.98961892	12.24226419	11.37772697	11.50986609	11.9903376	12.2457948	12.23944271	12.14148302	11.83670037	11.93176931
Mp6g11960	8.229253957	8.41972249	8.439896388	7.851083306	8.159219585	8.107929755	9.241629011	9.142367694	8.923124616	8.186310014	8.062158777	8.217014376	7.997924295	7.807833773	9.348027549	8.290525899	8.194461207	7.774719336	9.384702556	8.227349149	8.008461897	8.07551128	8.826561969	9.013684896
Mp6g12090	9.515525226	9.578892605	9.742202738	9.922874093	9.768557862	10.1651499	10.11544439	10.2753935	10.0384521	10.82389543	10.93952211	10.98623331	10.68008015	11.23320627	8.708169502	8.87066459	10.70692621	11.16271442	8.703046246	8.965053537	11.18763683	11.11446155	10.28953689	10.33141603
Mp6g12130	9.085052454	9.237285934	8.994096284	9.133689831	8.97633332	9.113200987	9.973781639	10.0514047	9.958475833	9.807875558	9.841991314	9.766711606	9.213254772	9.230571817	9.833004513	9.829770375	9.187817054	9.191383142	9.931617928	9.841581989	8.92857441	8.937625609	9.33649234	9.36036079
Mp6g12260	8.258386547	8.038525864	7.100684046	8.212536229	8.296021652	7.989837503	7.940866078	7.999933292	7.73652646	7.909134066	7.945718422	7.942798296	8.176698439	8.374875176	7.76749829	8.259129099	7.937022508	8.206962513	7.779385481	8.037819433	8.017126564	7.669253894	7.464884749	7.482465042
Mp6g12310	8.096221944	8.086191965	8.220598604	8.088954736	8.037855076	8.081818884	7.657913494	7.570697262	7.583683528	7.550951983	7.736034325	7.606333613	8.079531913	8.280893653	7.76749829	7.576117434	8.157679097	7.958254842	7.3670894	7.638356268	8.227998725	8.402365482	8.133763803	7.851418274
Mp6g12330	9.862503805	9.836938217	9.583516258	10.42645202	10.38239066	10.31759461	9.833107493	9.844299878	9.765897369	10.47511268	10.34710799	10.54355202	10.04406468	9.997318808	9.624348856	9.401637544	9.824437227	9.898301893	9.638687501	9.598744713	11.27707313	11.26630542	10.79859685	10.85305957
Mp6g12580	9.233038948	9.19030138	9.173364455	9.350376816	9.213918233	9.143347963	10.73712284	10.74888868	10.74706169	9.833408165	9.800808905	9.792651803	9.213254772	9.142362904	10.69502616	9.730229048	9.218465666	9.018288747	10.7327717	9.644649489	9.060890125	9.127649322	10.83745832	10.88888312
Mp6g12650	7.599794816	7.524592365	7.390710488	7.589390358	7.381320595	7.559543394	7.462090362	7.555962051	7.505166469	7.682798348	7.797229826	7.880225136	7.290351874	7.395918949	7.617119126	7.630452926	7.499296978	7.491708649	7.64370973	7.501825816	7.447233932	7.365387899	7.680508355	7.726511778
Mp6g12710	12.03681958	11.93825343	11.58269831	11.89817284	11.973461	12.05524479	12.7287359	12.75892534	12.69386332	12.1291207	12.13945405	12.11537629	11.55488166	11.29144665	12.90359737	12.05683886	11.67623997	11.20591224	12.94589482	11.89679992	12.17332125	12.23609489	12.97780052	13.10673681
Mp6g12740	8.538622931	8.245052794	8.769778342	8.248507618	8.08805086	8.081818884	7.874854435	7.894521256	7.782017768	7.370884468	7.90122676	7.620852801	8.356198207	8.434763449	7.88424149	7.964547472	8.206457633	8.599520175	8.159260562	8.170037976	8.249131552	8.335326928	7.776853574	7.994335194
Mp6g12900	10.84037235	10.89598667	11.11588483	10.72521181	10.75687094	10.78696483	11.65206172	11.70405499	11.60380432	11.78714257	11.72900736	11.70610869	11.14585418	11.29101419	11.38086856	11.45636437	11.14656632	11.18966561	11.43561523	11.45671859	10.82722287	10.8444027	11.16760565	11.22993383
Mp6g12970	11.31838327	11.24774152	10.66282993	11.57894863	11.56204267	11.55960059	11.52134409	11.29239347	11.30750138	12.76841229	12.57331121	12.52711345	12.04763984	12.4004936	9.996347252	10.76406383	12.02723203	12.212791	10.14915757	10.82519261	12.525603	12.40908716	11.01738176	10.96649916
Mp6g13030	8.112733435	8.116831577	8.067419842	8.323881973	8.336038589	8.190716929	8.742230603	9.023139002	8.716365638	8.936887584	8.813231517	8.879563682	8.25427467	8.253155701	8.659823929	8.537722436	8.237837884	8.335725567	8.634765924	8.318907572	8.806052887	8.908114098	9.371294121	9.415831702
Mp6g13140	7.843167963	8.06262575	8.402245586	8.13693829	8.691379939	8.008891184	9.491585647	9.084078378	9.189564802	8.667466949	8.975428147	8.937560233	8.635713259	8.555687857	8.728756737	8.691577153	8.646070804	8.645118104	8.682651952	8.765762881	8.584100235	8.652683439	8.670426879	8.581498972
Mp6g13190	10.59056009	10.40228613	10.51456733	10.12911784	10.18123213	10.24002626	11.49401138	11.57074596	11.49038188	11.1368138	11.20357306	11.21198932	10.65707318	11.19811006	11.22307222	11.57901181	10.7979664	11.18127248	11.24177949	11.67836646	10.49002526	10.55274257	11.53246559	11.63948672
Mp6g13200	8.184099121	8.341848316	8.247113988	8.080746445	8.46630729	8.158343588	8.595495736	8.951073747	8.992298338	8.963175355	8.651503662	8.566115204	8.499121992	8.424410309	8.419336142	8.521875832	8.423349326	8.382871291	8.720270876	8.60148211	8.055254572	8.093659783	8.682027845	8.631586757
Mp6g13210	10.58419845	10.60090076	10.6005116	10.20095326	10.15627148	10.26857356	10.45911898	10.47712072	10.30362283	10.07777061	9.900810393	9.928410136	10.88960112	10.99419949	10.04054053	10.06792103	10.87754011	10.80384377	10.15815831	10.25721457	10.30175983	10.28509943	9.700056096	9.821092652
Mp6g13270	8.137040024	7.899556439	8.247113988	8.205202633	8.151536511	8.133426678	7.403699188	7.525612059	7.52557336	7.735334852	7.640515493	7.676497574	7.743104006	8.012242323	7.688057207	7.762306929	8.04390106	7.758149899	7.612170425	7.844785974	8.310288713	8.200720684	8.067706748	7.988991449
Mp6g13590	8.009607155	8.022147716	7.620371492	7.920823852	7.839937381	7.960578162	7.908411383	8.078815347	8.116921379	7.669149317	7.472086159	7.406243707	8.093303956	7.782903238	7.865753352	7.534870504	8.057660814	7.907212826	7.914842117	7.638356268	8.02571985	8.356910536	8.124569798	7.899430135
Mp6g13610	7.640975459	7.908825741	7.947763101	8.047267946	8.020579599	7.81134823	7.339559972	7.215728249	7.751946556	7.328155867	7.53245602	7.386677649	7.799804887	7.890241116	7.329117719	7.52634612	7.873579802	7.838171001	7.54509732	7.515929332	7.751813765	8.137742387	7.222412208	7.283073676
Mp6g13670	6.698488405	7.44898856	6.698488405	6.860967811	7.693178996	7.726865332	7.56618949	7.741347552	7.602128868	7.784936253	8.279031672	7.662929667	7.290351874	7.256788569	7.710443461	7.749326715	7.337292942	7.24009258	7.62809186	7.556708068	7.230867597	7.179647245	7.435467451	7.491967298
Mp6g13680	9.56621309	9.566830582	9.382932042	9.570967834	9.702971279	9.638160485	9.993084109	10.12009831	9.966168903	9.502849543	9.514248425	9.453129083	9.412753829	9.091890474	10.07034673	9.590667615	9.429464712	9.217384433	10.13706706	9.519102788	9.243270347	9.454793333	10.28416887	10.41064782
Mp6g13700	8.81322796	9.111557979	8.746802811	8.933584165	8.790452463	8.871533544	8.227852613	7.999933292	8.106270708	8.656520029	8.506213708	8.437142748	8.954758158	8.334449777	8.004835848	8.54400448	8.78431145	8.679476241	8.255186192	8.5918317	9.189601413	9.005447462	9.119132504	8.646837816
Mp6g13850	9.485309599	9.413251707	9.733843966	9.591210965	9.357851035	9.582472874	10.16535254	10.20070115	10.29756256	9.393721158	9.262730331	9.230277808	9.444398594	9.425729009	10.28674099	9.497853915	9.462676567	9.503869384	10.2803533	9.432038248	9.409710718	9.445572004	10.29488475	10.31269565
Mp6g13910	10.68986121	10.81597274	10.72254706	10.8821289	10.78091009	10.93931989	11.20871319	11.29937397	11.20384413	11.36164158	11.33714258	11.2162992	11.40594872	11.52262147	10.48843156	10.47148178	11.34202109	11.56186295	10.54354586	10.47813161	11.24297202	11.22729786	10.97045607	10.94243945
Mp6g14070	7.389873076	6.972193153	7.603687088	6.979614753	7.15605066	6.989293191	7.403699188	7.460892122	7.417160451	7.145482837	7.316794142	7.513089321	7.302383078	7.639213476	7.600489878	7.848375092	7.159709092	7.769229702	7.509229414	8.087452073	7.471763004	7.310104234	7.702061307	7.65301185
Mp6g14080	8.577782013	8.476358398	8.497798009	8.601016172	8.744228293	8.440671294	8.314092608	8.83949267	8.168673105	8.672905104	8.583048847	9.030253784	8.495908251	9.093946181	8.54373854	9.554575914	8.423349326	9.012677683	8.549570142	9.330836247	8.139257791	7.994715669	8.22173161	7.863646231
Mp6g14140	9.40527682	9.084252631	9.456492953	8.731256299	8.512450594	8.981136252	8.971287952	9.019236316	8.574125764	8.720828511	8.771106731	9.026177841	9.105355613	9.414413544	9.099518363	10.54880164	9.156458573	9.330089714	9.100823011	10.5214529	9.096909237	9.051561255	9.13557719	9.282103452
Mp6g14180	11.20635962	11.21087293	11.00019642	10.38125106	10.22987454	10.28510226	12.21961269	12.16579864	12.07626423	9.956662154	10.1315611	10.21024366	10.87373939	9.827001822	12.36682644	9.885122179	10.73388036	9.634667023	12.3587753	9.729056908	10.77661319	10.86207648	11.46054247	11.70858918
Mp6g14200	8.728116341	8.946335208	8.989291413	8.672805127	8.715673363	8.70594648	9.281267309	9.198241125	8.944797101	9.424910523	9.694938327	9.647533091	8.925233636	8.841343178	8.938380126	9.809200524	8.911404847	8.915484949	9.207452796	9.896018068	8.429769723	8.526155248	9.191604679	9.004511205
Mp6g14210	11.82203968	11.72559588	11.30319939	12.05806227	12.18501193	12.24975511	10.49547871	10.57655614	10.60747309	11.62986172	11.70053752	11.67891077	11.54313206	11.2940387	10.64337087	11.00794408	11.56700772	11.45326813	10.66383725	11.09208436	11.68397415	11.67035046	11.28812077	11.37123839
Mp6g14300	8.82688366	9.148219952	9.147952213	9.260787632	9.132301051	9.13587424	11.06034828	10.91589067	10.90633738	9.275180318	9.199668455	9.017988356	8.950258693	8.586428035	10.99753938	8.719128638	9.006571218	8.834354428	10.97947018	8.85351292	8.908251483	8.935378822	10.77654289	10.90379674
Mp6g14340	11.33962679	11.35988006	10.85798203	11.29718382	11.33711659	11.47832837	12.05105421	11.93704462	11.89732426	12.85485144	12.68275198	12.61870408	12.11360325	12.62405682	10.70905007	10.96800072	12.11531883	12.4701332	10.77738135	11.03443316	11.79409075	11.89529534	11.24203871	11.26312171
Mp6g14400	8.599616785	8.675240241	8.003867795	8.726486381	8.911748135	8.74182113	9.347134581	9.187939154	9.189564802	9.609410508	9.438302494	9.43209971	8.524532865	8.806060762	9.282358222	9.424320705	8.548700664	8.899247592	9.01262585	9.152446311	8.310288713	8.412613122	9.040340868	9.036346335
Mp6g14420	12.55603979	12.51144276	12.4412	12.47297048	12.503461	12.63602493	13.08237334	13.03473893	12.98702965	13.80562415	13.62648522	13.63826502	12.68197653	12.94571475	12.82718843	13.44556788	12.60129582	12.76103203	12.87110026	13.25901334	12.69662094	12.50339538	12.75212948	12.72003024
Mp6g14490	8.062419463	8.196922115	8.107770477	7.949268103	8.151536511	7.999408206	8.358563146	8.103860609	8.062584468	8.30968793	8.075044454	8.04835223	8.384769362	8.161285087	8.057632741	8.078185794	8.136704224	8.109558527	7.992221277	8.061014787	8.051085573	8.171774592	7.729991637	7.740495519
Mp6g14510	8.78079346	8.875625823	8.174972647	8.75016033	8.506777079	8.568832425	9.568643636	9.522572799	9.521658021	8.29497229	8.390782253	8.356758908	8.618343473	8.546315248	9.526472188	8.486276047	8.85410147	8.619990702	9.37949726	8.275615464	8.485313062	8.556749292	9.254793365	9.44774025
Mp6g14520	9.875164598	10.01846207	10.61859561	9.332316371	9.125271588	9.385081577	13.69042562	13.8356058	13.77841267	8.144812264	8.419510574	8.424115248	9.76555062	8.093982121	13.83868753	8.442817226	9.730450808	8.410284497	13.92340954	8.47241912	8.997337239	9.106063843	12.8264597	12.9025878
Mp6g14550	8.168633795	8.146632095	8.087784363	7.891542254	8.063248799	7.930450442	7.804015975	7.729366042	7.583683528	7.772787996	7.660494257	7.858447416	8.065580629	8.46530016	7.695583825	7.793969088	8.071244578	8.338927998	7.837145406	8.045607873	7.728849479	7.857299443	7.45521735	7.528783902
Mp6g14600	11.28278713	11.14697657	9.926760334	11.12778986	11.07301752	10.96814458	11.43928748	11.36368145	11.40044051	11.09566884	11.06321137	11.11836095	11.46941724	11.82295538	10.91534863	10.92968963	11.41408014	11.53891538	10.92574218	10.56924193	11.50200127	11.3404702	10.3326341	10.56681336
Mp6g14720	10.00357755	9.744055256	9.20652138	9.851714459	9.837538388	9.632951779	11.4158569	11.3458135	11.37871477	8.882683679	8.906518072	8.755212619	9.464585182	9.136405198	11.39218537	8.222746683	9.506716213	9.067753394	11.4948271	8.187200578	9.274794996	9.03079798	10.22093482	10.48570796
Mp6g14730	7.408449987	7.631697157	8.211620426	7.958573624	8.181954317	7.989837503	7.700226395	7.729366042	7.893455718	6.698488405	7.726942225	7.529441654	7.449754195	7.341844019	8.010237027	6.997815429	7.45555029	7.251602117	8.088752569	7.026959068	7.287522773	7.235825785	7.520288537	7.637515806
Mp6g14830	12.29487325	12.24481685	11.49515775	12.07183534	12.06326379	12.03353923	12.88915148	12.85876607	12.94976733	12.4178594	12.4017574	12.52607393	11.93995073	12.11616436	13.05046966	12.86338521	11.87150459	11.88116779	13.01672827	12.35078806	11.69506108	11.56103856	12.45293275	12.71041872
Mp6g14850	8.206903008	8.284748234	8.273027009	8.080746445	8.011833688	8.229910381	7.919347542	7.981564434	7.932142336	7.69623302	7.6200424	7.689852638	8.352577762	8.265125556	7.794727592	7.848375092	8.283344538	8.303209329	7.965258843	7.690463499	7.785198777	7.944071677	7.511342782	7.580838514
Mp6g14990	13.80088273	13.65926075	13.14145962	13.73883728	13.73210903	13.67120313	12.84398316	12.72395165	12.71472239	13.41433101	13.31163085	13.34821653	13.76661617	14.2293914	12.52803887	12.62095572	13.7529204	13.98604975	12.53477587	12.44771975	13.97700756	13.88653731	12.96591675	13.15128563
Mp6g15110	11.29060074	11.16361288	11.74941108	11.2964263	11.11053236	11.26121329	10.35241731	10.47574701	10.32363943	10.85452042	10.91986138	11.10447307	11.67556123	11.73165378	9.942380602	10.33447015	11.68095638	11.7569204	10.09496224	10.53736548	12.06249319	12.11350709	10.99574655	11.06315159
Mp6g15150	9.604963108	9.34952939	9.250828063	9.470562513	9.860489393	9.926146293	9.657970461	9.994715189	9.552918612	9.178986396	9.277440036	9.258055689	9.419141171	9.270814282	9.561439989	8.45635586	9.627050474	9.389540817	9.718535792	8.567373651	9.459630158	9.565155746	9.894660665	10.16234524
Mp6g15230	8.437976755	8.37842601	8.137076352	8.419418666	8.011833688	8.527582144	8.682210675	8.979566246	8.588387907	8.980414646	9.114412993	9.074286608	8.624160129	8.491813175	8.563852171	8.565743691	8.39664261	8.477622926	8.478999828	8.615819512	8.549332327	8.429500122	8.423088462	8.369313283
Mp6g15240	8.104509156	8.146632095	8.264454266	8.369426468	8.442561837	8.275223115	8.267856531	8.198667611	8.051378201	8.324219764	8.341302255	8.443604029	8.027455553	8.45858053	8.237586489	8.798396955	8.128200846	8.395132819	8.29220806	8.727181676	7.705273145	7.885248849	8.096512674	7.845245292
Mp6g15250	7.843167963	7.851842631	7.838081532	7.764586716	7.729231985	7.633415854	8.080033587	7.981564434	7.751946556	7.898481663	8.042532599	7.847371084	8.012794636	7.939752786	7.827675294	7.824582204	7.952270631	7.976193246	7.717730851	7.900019795	7.24269426	7.557203243	7.236606885	7.412068218
Mp6g15280	7.853777248	7.927108022	7.100684046	7.808837523	7.976092658	8.008891184	8.50873946	8.38034376	8.168673105	8.324219764	8.41001096	8.27792837	7.892822485	7.878892332	8.237586489	8.172339138	7.781922288	7.746932429	8.177322954	8.098585976	7.86876937	7.76814423	8.038101149	8.110282517
Mp6g15460	12.96650145	12.85211836	12.14809819	12.90580496	12.83918577	12.95712019	12.93074818	12.95238564	12.96725522	13.30272648	13.26113203	13.35973525	12.76899168	12.90382713	12.8587096	13.09794777	12.7373763	12.83995089	12.92585156	12.90058249	13.97158716	13.89235712	13.64208967	13.79490334
Mp6g15580	8.258386547	7.971406431	7.850897477	8.047267946	7.839937381	7.950635249	9.028182557	8.926152792	9.012875873	8.887287134	8.97847663	9.205497511	8.21001462	8.455206689	8.824311679	9.028125129	8.097905564	8.245746247	8.824300542	8.797053121	8.199193887	8.32071403	8.699232942	8.619251345
Mp6g15610	9.329661869	8.953962448	9.48685683	9.486907848	9.309488953	9.595935262	8.993459822	9.106234097	9.043157732	10.41992828	10.37523912	10.40644887	9.538130075	10.45345476	8.441587978	9.803092798	9.590807689	10.52368043	8.588154944	9.91067186	8.836697354	8.723439465	9.378149827	9.150436667
Mp6g15620	10.3309286	10.30953623	10.16599396	10.16632485	10.43717292	10.54842546	9.545386107	9.716373274	9.736097855	9.922532876	9.799136229	9.902717847	10.49442788	10.74319652	9.336991373	9.743065041	10.60173604	10.65911656	9.412136234	9.821341142	10.1428058	10.0761585	9.114989746	9.082719076
Mp6g15640	11.3650076	11.12772471	11.25308738	10.96464225	10.93681798	11.0580167	10.46677068	10.54155142	10.41970896	10.5211775	10.82707992	10.79641297	11.34571456	11.9534491	10.35629767	12.29282946	11.41709993	11.82973647	10.26656517	11.94004615	11.55415365	11.39661889	9.51166026	9.199082809
Mp6g15650	9.164586821	8.800874071	9.027252663	9.417487948	9.416001454	9.428090856	8.971287952	9.003510121	8.889931483	9.219002337	9.267651223	9.39528572	9.220642346	9.150265788	8.774607038	8.581041712	9.122441889	9.239734013	8.816385537	8.582106069	9.796592275	9.626040065	8.818799398	8.781898936
Mp6g15680	12.51899177	12.29665087	11.6441116	12.44559667	12.48368824	12.7429891	12.47083056	12.56304454	12.37349488	12.82146749	12.83688609	12.75359574	12.19521215	12.05387676	12.47300687	12.68282528	12.14655664	12.14627678	12.52675516	12.8367198	13.09634642	13.08547025	13.16662648	13.31175704
Mp6g15810	7.389873076	7.364014443	6.698488405	7.43541839	7.41752858	7.404939041	7.44317872	7.189445047	7.225835042	7.9607512	7.680009286	7.880225136	7.211945065	7.282428195	7.277194593	7.592022239	7.303851969	7.400939566	7.344012782	7.661913565	7.193617667	7.365387899	7.361317806	7.390524384
Mp6g15820	9.058725542	9.031504768	9.282168437	9.004967119	9.096780572	9.128358836	8.736889265	8.751450783	8.844323694	9.858485291	9.864537211	9.970217252	9.099324189	9.079489623	8.874792577	9.954962868	8.998196845	9.033137032	8.850341152	9.937743784	8.995421326	8.912697637	8.713394986	8.64380234
Mp6g16230	9.891870471	9.922184226	9.916981821	9.868299458	10.04998043	10.05938397	10.3770091	10.347863	10.25440208	10.64199685	10.67556905	10.60943719	9.194607883	8.694026314	11.23230815	10.94239074	9.139557525	8.655030366	11.08906234	10.91168184	10.28444603	10.11398677	11.5511025	11.75035841
Mp6g16280	11.73030251	11.55792033	12.14499441	11.63392049	11.65521154	11.65497603	12.69672688	12.75132052	12.55901159	12.80390184	12.83628273	12.89985868	12.83393082	13.8740741	11.32472762	12.40951002	12.7619012	13.71624713	11.38912833	12.31872793	11.90766571	11.75834079	11.23605793	11.24451865
Mp6g16310	7.065387576	6.972193153	7.455364748	7.234567066	7.399676453	7.227355911	7.791673446	7.613314514	7.671990504	7.534850307	7.472086159	7.479248516	7.182860752	7.341844019	7.846904154	7.742765625	7.174701316	7.409712452	7.527378287	7.614107329	7.108674509	7.132572734	7.349983058	7.482465042
Mp6g16320	11.12651194	11.17927989	11.28166686	10.83589151	10.92706572	10.95483367	10.88919768	10.95181607	10.94804012	11.0197008	10.9335013	10.74235966	10.48249794	10.75581159	11.52067457	11.85888078	10.69824237	10.76633612	11.51429284	11.90880571	10.43658522	10.55063112	10.799222	10.47933546
Mp6g16370	9.291829518	8.98403904	8.264454266	9.521674074	9.679623166	9.507431862	8.989055001	8.712500566	8.637061393	8.963175355	9.106136794	9.150819724	9.127242159	9.757731047	8.437907787	9.006433036	9.071736324	9.641782413	8.797727097	8.669312585	9.157708642	8.891944541	8.485518663	8.522629901
Mp6g16380	9.617643662	9.426722302	9.108912756	9.792076076	9.712202446	9.674086891	9.252554361	9.072861746	9.082494151	9.208205513	9.230303552	9.169292357	9.482960745	9.993033977	8.948274941	9.291118927	9.564725553	9.714383132	9.102955198	8.892394307	9.575821121	9.221634723	8.752233633	8.711840518
Mp6g16430	13.02238402	12.81455915	12.84748922	12.87877412	12.79200507	12.71023617	12.97010797	12.90823631	12.8456501	12.6799368	12.73094105	12.85199643	13.23945937	13.55951063	12.45570623	12.52277805	13.30451731	13.46856377	12.50728261	12.40567231	12.87606593	12.84169498	12.63431357	12.71041872
Mp6g16500	10.49745765	10.42224932	9.867044762	10.73644878	10.5214512	11.00437394	9.536563098	9.591071556	9.349809614	10.61173883	10.69618702	10.62511988	9.994278744	10.02695437	9.867475457	11.06458764	9.943533173	10.00270457	9.924580307	10.93540094	10.35535773	10.41011469	10.35156753	10.24280994
Mp6g16540	9.320301426	9.437404788	9.274400634	9.314014597	9.336902384	9.308065766	10.34578717	10.46193668	10.41784967	10.3922897	10.4061005	10.31415042	9.532270604	9.424118192	10.13963036	10.0689353	9.5296435	9.294053322	10.21387481	9.987791972	9.285658602	9.223449476	9.700056096	9.785075202
Mp6g16740	13.16840248	13.05624148	12.82310699	13.12356632	13.16133559	13.20886773	13.26632444	13.25944395	13.22738887	13.84725979	13.71577962	13.72460091	13.64860102	13.62768908	12.42703655	12.66930407	13.69570961	13.6019429	12.47786879	12.72898066	13.24338266	13.20487127	12.04396742	12.09027094
Mp6g16800	10.76259692	10.57501128	11.48208842	10.30308169	10.32988267	10.41535376	8.844656896	8.741823702	8.50024123	8.43444493	8.670948573	8.76022304	10.845552	11.23635475	8.728756737	8.848663064	11.01660373	11.33219805	8.714555127	9.166552867	10.89104676	10.80721066	9.209131687	9.506248344
Mp6g16880	11.84076996	12.16063819	11.76365165	11.94817437	12.10010105	12.00705345	13.01933244	13.06912834	13.12090179	11.89884352	11.9381482	11.79284397	11.58644691	11.10174559	13.31709647	12.0310184	11.62527236	11.32060292	13.27093751	12.07340991	11.66298941	11.81054085	13.0373789	12.87326835
Mp6g16900	8.771374893	8.56183575	8.323169129	9.016499514	8.856831741	8.866953358	8.944182085	8.975533243	8.791029736	9.222582277	9.092228815	9.154534521	8.492686037	9.209994943	8.967844972	9.403270221	8.462328714	9.179848777	9.017176865	9.220054816	8.781456091	8.624380512	8.687788794	8.81952903
Mp6g16970	8.688396857	8.721537487	8.539490779	7.881584589	7.818830597	8.008891184	10.60901776	10.90065207	10.71417618	7.843400751	7.938439404	7.576480816	9.246187001	8.899690293	10.23711187	8.846195386	9.160185791	9.074928248	10.30033723	9.074609767	8.088031938	8.302186736	10.02530979	9.738712925
Mp6g16980	12.76900046	12.61080661	12.06240494	12.74906251	12.75096795	12.49601212	12.72175462	12.63827763	12.66102112	12.18848823	12.14238664	12.2453043	12.91026263	13.4086768	12.25124413	12.47466997	12.97195583	13.18220115	12.27163329	12.06837038	12.60260016	12.40443867	12.08723379	12.28783504
Mp6g17000	10.66235823	10.7011001	10.216515	10.67001148	10.65882526	10.66134225	11.54313086	11.60993223	11.54821014	10.51834157	10.49998342	10.49598231	10.41110836	10.30733723	11.69099793	11.05394506	10.35694331	10.26274873	11.67372576	10.85366642	10.24528595	10.22088307	10.95371885	11.09466818
Mp6g17040	7.494361845	7.432842848	7.390710488	7.718063624	7.342923594	7.322878069	7.462090362	7.426161971	7.25744058	7.204760468	7.266560096	7.201429943	7.562825278	7.269759683	7.388233346	7.084459309	7.464518601	7.335891023	7.241320527	7.243869478	7.338939242	7.235825785	7.207804361	7.242255269
Mp6g17050	7.884920941	8.005508905	8.281536339	8.197820905	8.226082523	8.190716929	8.152066378	8.061787678	8.062584468	7.990502922	8.207539819	8.075381518	8.056177329	8.276971836	8.107927814	8.073491772	8.04390106	8.032423982	8.078995557	8.029972951	7.801445659	7.676208316	7.49311749	7.572402766
Mp6g17140	8.361517034	8.335640059	8.525749731	8.144734357	8.029252904	8.275223115	8.080033587	8.061787678	8.106270708	7.898481663	7.885940352	7.962814291	8.524532865	8.257159572	8.020956009	7.990329342	8.512426898	8.53600996	7.897453921	8.018092029	8.075857887	8.066320443	7.932853089	7.994335194
Mp6g17160	12.36417807	12.33171665	12.05194748	12.30034195	12.31938108	12.0681129	12.26442318	12.17635714	12.23279083	11.1642064	11.15463368	11.35876019	12.48223409	12.80082869	11.99533372	11.69071792	12.51418544	12.56151306	12.03358122	11.45176932	12.22500897	12.09005318	11.75741672	11.93901056
Mp6g17220	12.75073464	12.59951725	12.30972805	12.6098723	12.62757208	12.43147247	12.79069815	12.65316675	12.78274956	11.66093057	11.70759788	11.78532936	12.86383523	13.12913138	12.49937898	12.14956489	12.85102184	12.87413965	12.48044187	11.80450944	12.42066509	12.22910093	12.11478865	12.30340047
Mp6g17230	8.56115082	8.470812574	8.579820789	8.764157877	8.651517374	8.72144477	8.57740941	8.520650637	8.55242084	8.756897293	8.840572598	8.823647233	8.558637736	8.592485976	8.43051351	8.660564442	8.38647157	8.693920687	8.756813745	8.557454042	8.650859529	8.462579905	9.485021774	9.545471536
Mp6g17240	12.1756235	12.25038116	13.12711824	12.55051989	12.42718194	12.38576823	12.46590078	12.58792846	12.61213165	12.73537316	12.67826983	12.64319963	12.37273597	12.60002831	12.70631912	12.82612711	12.41394139	12.69824364	12.736842	13.07637431	13.16720611	13.22236015	13.86995467	13.70726278
Mp6g17260	8.036344653	7.70367842	7.79855629	8.129086419	8.003013646	7.899386535	7.700226395	7.729366042	7.620159172	8.07496431	7.967245989	8.066447781	7.951978432	7.960994757	7.600489878	7.491232748	8.136704224	7.980629029	7.33213787	7.543357917	8.821465538	8.627239625	8.138332017	8.302811235
Mp6g17270	10.59309684	10.40763703	11.02409188	11.02172173	11.06148017	11.10695429	10.58814208	10.61072408	10.69131318	11.37654318	11.34961584	11.30070109	11.44436482	11.63723248	9.726995347	10.25135268	11.36995517	11.52193587	9.791490216	10.23926786	11.1595601	11.08905007	9.770117918	9.749446016
Mp6g17310	10.700481	10.51807886	10.59138309	10.6463678	10.59610932	10.55524035	11.77618993	11.82606094	11.80054062	11.9389909	11.94039693	12.01765244	11.15337466	11.50558366	11.09620378	11.37082722	11.23568506	11.51146001	11.01548001	11.23370312	10.94357937	10.96746573	11.24845184	11.39630668
Mp6g17320	8.662927104	8.41972249	8.44728715	7.976932792	8.489597032	7.888810817	9.703196503	9.28760296	9.507534955	9.505761213	9.718181607	9.849883292	8.847164478	8.637009016	8.908241939	9.180496927	8.983413413	8.845041737	8.860613366	9.281593345	8.866636613	8.921817058	9.018224105	8.850936914
Mp6g17450	11.00156221	10.81898016	11.24633628	11.24395581	11.1182618	11.09300799	11.74645947	11.8813309	11.89533131	12.37793015	12.20169485	12.21508701	11.7823688	12.11445645	10.81526052	11.19159581	11.76242264	12.00733357	11.01438538	11.18678904	11.27669443	11.24953195	10.76570722	10.70281086
Mp6g17540	7.28758988	7.144340632	7.265466868	7.418021767	7.515856334	7.109058188	7.339559972	7.330312153	7.564796341	7.466698049	7.640515493	7.545444916	7.239406317	7.30693273	7.431869372	7.463731868	7.358589048	7.426916414	7.093393361	7.480144287	7.779718846	7.425849946	8.115297705	7.994335194
