peak	s1	s2	s3	s4	s5	s6
9.2628472.2628954	6.33633920499264	6.8793983746403	3.84682572440851	4.5304171506665	6.40723680053549	7.71361672808196
9.2648835.2649544	5.7295922088415	4.65200420090948	3.88748836630167	3.15723860924903	5.93290849484023	4.40880513918182
9.2676912.2677195	1.71387256184435	2.70989391014557	1.28529426132254	1.17794989983901	0.947844601072215	3.10919346534844
9.2688256.2688623	2.23214547374705	2.27280167440975	1.54853412383187	1.82509669336193	1.50579978081961	0.00498142968532722
9.2702102.2703116	5.45021952975031	6.75609425565036	3.94793835067161	4.78716701236462	3.83177463046154	3.98332994022527
9.2703957.2704703	3.28076964354862	4.34510975523704	4.75439066593071	4.39822828859502	3.56707899719485	3.19475754549059
9.2733103.2733502	4.44529244187169	4.16052193311674	3.15718592776958	2.67997421667231	4.63637680853361	5.07679757540831
9.2745121.2745680	0.485168077471394	0.0966446483797769	4.29335658097092	3.7657104446865	-1.15408328739841	-0.926017359902076
9.2766420.2767901	4.85016779004936	5.06518267472211	6.40312286070451	6.4642649604547	4.85941704339808	3.98332994022527
9.2816047.2816326	2.14914018034637	1.95261822900368	1.52515442472493	2.30546071044614	1.50579978081961	3.34130240659586
9.2853798.2854879	13.99193978162	13.0615570736704	9.97673136668819	13.4549345607649	14.9004028946387	13.4879532710195
9.2926074.2926392	2.35436763054957	2.39116615385796	1.86523061723093	2.03255787978008	-0.0450097572262287	1.46426688785921
9.2946121.2947349	6.29487076991197	6.71064847452727	4.21721969033197	4.81858115533968	6.95438010648867	6.27104601064403
9.2948852.2949406	6.43884940878207	7.06525942712836	3.95795115128366	4.69203373367239	6.741185359161	7.11952439016667
9.2949703.2950117	4.24748351479457	4.96049886554093	2.77332718292955	4.03754555539267	2.68539238467651	3.36191499529938
9.2951273.2951977	5.86462273778108	6.46655839172682	3.64421603645372	4.36475851193478	6.23347242999375	6.92659816045462
9.2987560.2988072	3.24655638551403	2.59812049549362	2.3812416213872	2.74750637034861	3.65674013916059	2.97826759988663
9.2998308.2998819	4.1898104695821	4.37809967956665	3.93288610742115	3.96631893194282	4.56035134215528	5.10772498241914
9.3000585.3000892	0.426061718978442	-0.390143334897762	0.656727033022733	1.26716738955192	3.47590808414473	0.500198641666891
9.3019931.3020169	-2.63221175259858	-2.2188671244984	0.315869977797041	-0.674944893277175	-3.11923716827929	-4.03461908399736
9.3037391.3037988	4.36126288906561	5.21186412630474	3.15718592776958	3.51883653254726	4.4834474478512	3.40290439006252
9.3049524.3049746	-0.150874512345458	-0.220209211196562	-0.0127821738471408	0.0209919668201719	-0.238581741036842	-0.872355498232743
9.3103656.3103880	1.89226650724358	1.95261822900368	-0.113956416503699	0.705275749204654	-0.662623032902359	1.10165820502598
9.3105319.3105601	3.38212162431842	4.52451902145611	2.28725789182539	2.10834117447401	1.7633682269484	2.58964909415666
9.3115928.3116797	2.78102525171489	3.29749072791261	3.76460146780295	3.89419513252457	4.32687921021148	4.00167356777207
9.3140306.3140668	4.13158934899656	3.43496879757049	3.42277343029849	2.98841079643313	3.91726821441863	2.66020524392039
9.3150375.3150778	2.14914018034637	1.3052681528439	3.2433808944626	3.42080753921754	0.642429464277153	2.01697431211671
9.3162624.3163054	0.426061718978442	-0.304107860989206	2.32773067625955	1.69116524841152	-0.897989087229821	-2.23695182657824
9.3181514.3181735	-0.67570338571258	-0.138306762986632	0.426076259424373	0.431222716279556	-1.75597961928803	-1.818370291011
9.3182558.3183114	5.10706007484433	7.0544812272676	5.32041183374551	6.6309461855173	3.47590808414473	3.46380824567786
9.3212502.3212809	-0.67570338571258	-0.615642153625491	1.47807413114163	1.46940163322285	-3.11923716827929	-1.74295328310615
9.3347202.3347442	1.28847147622662	0.885475463454612	0.0964123618274728	-0.773387492459999	1.37202168513117	1.57960796341759
9.3380155.3380677	7.02136413129889	7.21416467729074	5.55819666463591	6.79335816842444	8.21790402825552	8.3640504318829
9.3414828.3416990	8.08399708629817	8.80366189138395	8.10974992270304	7.76389020616582	9.27076599313449	9.62991670489254
9.3422473.3422736	0.930791199636666	-0.0980637484914268	0.581238199713347	0.671965201404652	1.37202168513117	1.22546445147668
9.3444379.3444693	2.92850040823241	3.19709364771162	2.1847658596197	2.377611862854	1.63618611313789	2.01697431211671
9.3445064.3445632	6.31563858303575	6.97849550489649	4.85072279535432	5.27269520568992	6.46412489509249	7.96892767998841
9.3472226.3472468	2.59108435860431	2.79774637588016	1.79155628661128	1.92983424832509	1.7633682269484	3.08758960309671
9.3487481.3487878	-0.220997567971772	-0.261900544630148	2.67941028062943	2.56559385404255	-0.443747176267051	0.464234697560656
9.3535361.3535817	0.600913924765326	0.317609350884086	3.64950560793728	2.65728282127493	-0.0450097572262287	-0.119225159014243
9.3542004.3543220	6.63906083291339	8.15841978429987	6.62990567142973	8.12855687659518	9.20757861963739	8.69425620449107
9.3552393.3552737	2.02222765156512	1.69263929255248	2.11536456838731	2.54243681165985	0.642429464277153	2.72989050452905
9.3569515.3570117	11.3993072413609	11.1061328427016	9.05187800681308	9.9385902053073	12.3718417364141	11.9468489649976
9.3573958.3574242	2.02222765156512	1.09989041386412	1.70175301953859	1.35482675602961	0.138645341515075	-1.3974463068864
9.3580214.3580664	0.366081853000809	1.33393160824342	1.93067116952266	1.71822908373142	1.37202168513117	1.34627169009872
9.3584838.3585125	-0.67570338571258	-1.12314084730992	0.821966080197478	0.0601761784491268	1.09334593575352	-0.666845500490309
9.3609179.3609609	2.78102525171489	1.55761594345781	4.23634113688087	3.69093127560504	2.35736976123277	0.974629593229741
9.3622996.3623515	6.10485877541172	6.03777845611535	2.67941028062943	4.12537274300607	4.93214492907073	3.58358888903294
9.3636680.3636951	4.07279807794201	3.86357448374829	1.21936628563701	2.76983878657392	2.8939307347527	2.63678439063326
9.3648218.3648475	4.1898104695821	3.58790291110975	2.84735156389748	2.20778032819748	4.4834474478512	4.16422614644379
9.3679453.3679677	-0.758171798249515	-1.54378358318541	1.64100864633611	0.868199112483525	-2.12406740026301	-1.97683465100054
9.3687533.3687791	1.93593798571053	1.79818143940303	1.63336527136787	1.98144109193458	1.23462753907998	1.31634026654451
9.3689409.3689666	0.600913924765326	0.388557918252499	1.87984277672437	1.29655667543217	-1.15408328739841	0.942338557820062
9.3691927.3692953	8.15978192597819	6.54896683975363	7.22622377697336	6.99616188952533	10.5574871335082	10.2907833253861
9.3693474.3693958	5.30547920128408	3.51197770606611	3.93790794376148	3.82113794031266	6.23347242999375	5.45288655794972
9.3694245.3694782	8.85318966132602	7.94243273723323	7.58093564287925	7.66606874057402	9.33263090407681	10.3657071085053
9.3703926.3704245	2.51328087635683	2.75399100261984	2.84735156389748	3.34107703524016	4.4834474478512	3.62293365730579
9.3709418.3709945	3.00079878830102	3.88147407425708	3.42828406759088	2.49583515838269	2.99535738817193	2.68352934544304
9.3716453.3717176	4.50071772671217	4.34510975523704	2.81662610580394	3.11552045678219	4.0845038923931	3.68142252414944
9.3717859.3718391	2.14914018034637	1.1889512205541	2.1847658596197	0.803732034504865	2.00883566936493	1.55101380617867
9.3721336.3722527	7.62023926729959	8.45649924576927	4.96281027928142	4.01982106435952	8.97573107392054	8.79060714229901
9.3723024.3723395	0.877450577623278	0.885475463454612	1.55630386296788	1.82509669336193	-0.0450097572262287	1.57960796341759
9.3761797.3762019	-0.67570338571258	-1.12314084730992	-0.229886655208409	-0.773387492459999	-2.12406740026301	-0.71694563279727
9.3776527.3776789	-1.30918770224611	-1.41640064876214	2.00245553695542	1.20786686887121	-2.56368185947821	-2.87302786946699
9.3828797.3829207	4.66426871177101	6.01238287044701	5.36873165007557	5.89696180006437	8.21790402825552	8.13837642250639
9.3855449.3855716	1.18890735000078	1.44699501332007	1.79155628661128	1.5814734428004	0.642429464277153	1.55101380617867
9.3861009.3861283	0.485168077471394	0.423566170308592	1.31793672373919	2.63449985975909	3.65674013916059	1.19480208486981
9.3871917.3872404	5.37828461662338	4.80802544657524	4.4660152331267	5.33087897224316	5.61720813075057	5.18440023122773
9.3875111.3875533	3.14259325590356	3.7182706785515	2.85347657342122	2.96693595856747	3.19274236243235	1.4056103171576
9.3898784.3899537	5.42633781158644	5.5640486628538	3.88242158902002	3.78424787088755	6.11494772655571	5.04572241168116
9.3900753.3901028	-0.440473483210167	0.20872254917555	0.244103517124147	-0.181597615212443	-1.15408328739841	-0.568978346596274
9.3902936.3903307	3.07215748823171	1.97792793604024	2.0309036192984	3.36112087543178	2.57816046152146	1.28623050343532
9.3903996.3904325	1.80382911016418	2.00311914985464	2.69831904266062	2.74750637034861	2.12748541705436	2.54211658403834
9.3998368.3998671	-0.758171798249515	-0.0582728219028272	0.839956789198295	1.5814734428004	-0.0450097572262287	-0.427562671529667
9.4010686.4010894	0.305186841507884	0.317609350884086	-0.325527941721481	0.501430014495654	-0.238581741036842	-0.161612913228899
9.4030902.4031290	5.79747532251038	4.42727109708736	3.61769083479999	3.53823018463616	5.87104127845372	6.128820458701
9.4041835.4042197	3.61143915741019	3.13594544921529	1.509508813716	2.49583515838269	2.8939307347527	2.58964909415666
9.4065343.4065985	5.05647779097888	5.36936465988387	7.0112523767974	6.95166537248599	7.5993003701911	6.72745092104053
9.4068365.4070141	9.68594450665973	10.1356536957456	8.18730795918663	10.5586645651582	12.354636290264	12.0456089344765
9.4072204.4072779	4.13158934899656	3.62547015635662	3.40067421360922	3.49937293704472	3.09494588416547	4.3571829527752
9.4078718.4079190	1.5759426867259	1.27644095943201	1.88713378029594	1.41243552683595	-0.0450097572262287	2.01697431211671
9.4116376.4116673	0.305186841507884	-0.304107860989206	2.27370128012203	0.900097794626349	-1.15408328739841	-0.872355498232743
9.4125799.4126197	1.66830287017801	1.74567837080688	2.71716469852407	2.74750637034861	-0.662623032902359	0.464234697560656
9.4173902.4174892	2.9647680448498	3.17678772656092	4.98841033916256	5.5021407517901	1.37202168513117	1.8028482694168
9.4187307.4187623	2.06486104708765	2.52997794632142	1.73935991970561	1.17794989983901	1.37202168513117	0.464234697560656
9.4188993.4189414	2.62958721177994	1.39077688485723	2.63504202214245	1.46940163322285	2.79062559733884	3.52403075364797
9.4194806.4195317	7.55295208619015	6.85715982213966	6.16799501111625	7.10600533572146	6.34983815109641	7.10834369645159
9.4196621.4197325	3.38212162431842	2.68771554541111	2.32773067625955	3.87601976576793	1.63618611313789	1.16394921098218
9.4206806.4207155	3.03659458638483	3.03247379800904	3.6600693833933	3.00980208495033	2.46884954533424	3.02225889618747
9.4257054.4257824	6.47939772795712	5.39757013086395	5.05619466360637	4.34795823723201	6.57640273371211	6.79846491255065
9.4279760.4280595	8.64381686166578	8.62596742525447	6.44710600213472	6.15535335156801	10.0733256974443	9.05031815578579
9.4306882.4307444	3.21212422408886	3.17678772656092	4.4337008040061	4.72389465412138	1.37202168513117	0.942338557820062
9.4347979.4348376	-0.516984882500932	-0.808343908828749	1.16934221386072	1.44099780564426	-0.897989087229821	-0.427562671529667
9.4355083.4355434	2.66782919114677	2.99052944145334	2.5967325290919	2.65728282127493	3.65674013916059	3.60329691605907
9.4359504.4360184	2.27318543728931	1.95261822900368	3.28879361206924	3.63416963988166	0.313733559421397	1.00670268028078
9.4366248.4366710	3.61143915741019	2.90567013383155	4.47061861485363	5.61363740479829	1.88752091588481	3.42328242105535
9.4367746.4368118	2.19079898411855	2.10272844070998	1.47807413114163	3.28049284115219	-0.238581741036842	0.0854790391862874
9.4374851.4376422	11.1119699608154	11.5822317290407	6.37931374590489	9.90753831414442	8.79967387971675	8.83786075089234
9.4382845.4383327	1.03569772874634	0.281651552431426	2.50631842601149	2.70257479414721	-0.662623032902359	-0.819656125112903
9.4384571.4385250	9.2374366894842	9.86565093188184	6.07217930660442	5.37415634226242	4.40563513544911	5.06127849968523
9.4394500.4395130	3.57926964671441	4.21140957791655	4.18361397740084	4.43152625262315	1.88752091588481	1.28623050343532
9.4396945.4397535	5.5915261681503	5.43963001018547	3.1281458075478	3.05233571354785	4.40563513544911	4.57799683935812
9.4398419.4398754	1.33752314975514	0.822375404945726	0.937673297071876	-0.266028995792975	1.23462753907998	1.22546445147668
9.4399234.4399638	4.52825672972564	4.37809967956665	2.74843501899305	2.18308851602701	2.35736976123277	2.88921869125686
9.4411104.4411675	6.85222193756061	6.10082585039601	5.25947170554629	5.6959284413949	7.69234217511047	7.05212785755947
9.4412285.4412980	10.261231717631	9.98749046411659	8.36496205683897	9.25633455937955	12.0915994439432	11.5469528608708
9.4416204.4416635	3.31476653726198	3.73664362954667	3.03415943018788	3.51883653254726	2.68539238467651	3.73929270083366
9.4421876.4422284	1.43422675306595	2.90567013383155	2.98655235043469	3.15723860924903	2.46884954533424	3.00030731310381
9.4425848.4426559	5.47400534542478	6.03777845611535	5.16486083877637	5.73666169554471	5.07524891329761	4.2877009940416
9.4453560.4454561	6.519690215442	5.69933124459624	5.30016521213338	6.41583084744371	4.4834474478512	4.19975705669367
9.4463454.4464999	3.21212422408886	1.97792793604024	7.57813972552598	10.5510294757972	2.68539238467651	1.37602750172374
9.4465659.4467452	2.51328087635683	1.53018279942397	8.68210438240954	10.2981223271023	0.947844601072215	0.60626769299422
9.4468398.4469018	0.713603757167245	1.61204880540639	3.19758174654348	4.59553340104085	0.642429464277153	-0.666845500490309
9.4475852.4476318	6.57965552406175	6.31063631897826	4.16432760004662	4.98876957652101	4.93214492907073	4.49394331868786
9.4479340.4479778	1.08730331867285	1.27644095943201	1.85057799080328	1.20786686887121	1.63618611313789	2.88921869125686
9.4490617.4490903	1.6223288215908	3.86357448374829	1.44644584251029	1.63660985115143	0.642429464277153	0.709768778598989
9.4508311.4509243	4.61019564540943	1.95261822900368	5.94942643813552	6.81622132273574	-1.75597961928803	-1.74295328310615
9.4509733.4510041	-0.516984882500932	-1.41640064876214	1.45437122130006	2.03255787978008	-3.11923716827929	-2.53138249147935
9.4511576.4512756	9.85284941384993	10.1948846047505	10.1173209940449	10.8572687941135	3.65674013916059	5.19962541433212
9.4592318.4592738	0.366081853000809	0.66066040912562	1.17771466676063	1.66395935897945	0.481357601485836	-0.767868584749669
9.4594308.4594709	2.14914018034637	2.05315205699541	1.98102069480587	2.98841079643313	2.00883566936493	3.13071165615171
9.4597303.4598036	3.57926964671441	3.0740988904266	5.00542207069557	4.86542823641063	2.12748541705436	3.8155201111465
9.4601913.4602316	2.23214547374705	1.36243374525482	4.68345320051884	5.28729268182729	0.947844601072215	0.20304853142149
9.4603321.4604053	6.16882684688302	5.73933705697718	7.90103925669262	8.44209508600142	3.09494588416547	4.52769258981788
9.4608977.4610588	3.03659458638483	2.29667651473639	4.8376677420721	6.52429571286344	3.47590808414473	1.37602750172374
9.4617526.4617895	2.51328087635683	1.12975688908506	1.01613949663744	0.994512231375078	0.642429464277153	1.34627169009872
9.4628590.4629173	5.68391693906299	5.79227687791216	4.26491363337742	4.92738481384234	5.93290849484023	5.30518091351018
9.4629958.4630219	1.93593798571053	2.29667651473639	2.15017481672996	2.03255787978008	3.28879794718723	3.15214470763797
9.4646466.4646687	1.80382911016418	0.388557918252499	0.117868647092831	0.250149848714376	1.50579978081961	1.00670268028078
9.4649303.4649622	2.02222765156512	0.978551315143388	2.87181159253036	2.85829485836317	0.481357601485836	0.354398121996254
9.4662040.4662275	3.31476653726198	4.31194912683706	1.34228092082761	1.66395935897945	3.91726821441863	4.72667786221896
9.4665701.4666125	0.768882421775444	1.21828517564288	3.691638673202	3.70972165230608	-0.443747176267051	-0.617533602739075
9.4673849.4674223	-1.11309429506797	-0.0582728219028272	2.78573223560087	1.90384296103662	-1.43710950200313	-1.03645003810516
9.4739907.4740469	5.61475627574685	5.21186412630474	4.29808463170283	4.64395719553205	5.48620421556375	3.64249974706295
9.4750408.4750828	3.03659458638483	3.84561763931788	4.13528260779523	3.7657104446865	4.56035134215528	4.32253666849217
9.4751770.4752485	7.73602582204947	7.74549550660807	7.13028491552364	6.94049077729522	7.00655190435562	5.91609441392425
9.4760005.4761181	6.67835751670333	7.35942125952715	7.68064871264595	6.85036001046443	9.88371777978493	8.96088132641087
9.4778265.4778537	-1.11309429506797	-1.1792424940973	-0.538357310377223	0.570468390531607	-1.75597961928803	-1.97683465100054
9.4779182.4779483	0.543439943507924	0.058526252838182	1.07629241255613	1.46940163322285	1.7633682269484	3.32061041075241
9.4779800.4780110	0.930791199636666	1.03960255261316	2.20541672053108	3.21921816047343	2.12748541705436	0.20304853142149
9.4793276.4793763	2.06486104708765	2.10272844070998	4.09144985907743	4.10791130800397	2.99535738817193	2.91161525222125
9.4805511.4805723	-0.365706031668287	1.12975688908506	0.609702461141118	-0.0186179457894333	-3.11923716827929	-1.21081702595977
9.4820282.4820687	3.10748963577121	3.73664362954667	3.05190587711495	2.2812012909779	3.65674013916059	4.64448463774832
9.4841171.4841564	3.89277471928837	1.90163709310303	2.03799234366911	2.32961489427103	1.88752091588481	2.44583068772589
9.4851818.4852132	0.768882421775444	-0.390143334897762	2.29402382184072	3.05233571354785	-0.443747176267051	-1.3337308270766
9.4863945.4864596	3.38212162431842	4.02267443589781	3.6600693833933	2.98841079643313	2.35736976123277	3.34130240659586
9.4864871.4865508	5.15724968965578	5.92268504002851	3.95795115128366	3.6151169806748	6.11494772655571	5.96995111811878
9.4894513.4894854	0.877450577623278	0.560681276336308	1.70929624894766	1.08709500670591	0.481357601485836	0.0454510399311463
9.4895437.4895731	1.66830287017801	3.09479277680963	1.93789298308665	2.23236226044324	2.00883566936493	3.06589955681329
9.4904608.4905639	6.43884940878207	6.85715982213966	5.97852479861307	6.92929590319625	7.73826752526175	5.83443158256146
9.4915684.4916982	7.55295208619015	7.3900812922133	6.79482886175949	7.78324002293955	7.78379892672698	8.28408819601815
9.4938603.4938829	0.243332187871307	0.916706139294884	1.38259673369263	1.17794989983901	1.88752091588481	1.34627169009872
9.4946556.4946908	0.426061718978442	0.726053658316624	1.16095556097628	0.900097794626349	4.63637680853361	3.92794415358038
9.4962832.4963581	4.50071772671217	4.99057877012129	4.62525968718292	5.5021407517901	7.4083825136432	7.24115301951574
9.4964296.4964996	5.66095069131884	6.61876405559944	3.43928842785762	3.74711065498625	5.74543315090592	6.63150398178184
9.4966154.4966567	2.51328087635683	2.29667651473639	1.23592985548884	0.771153082577274	2.99535738817193	2.86673192749537
9.4973468.4973929	2.06486104708765	2.00311914985464	2.33444765405451	1.14785108842418	2.79062559733884	1.69242945593673
9.4977366.4977856	3.54690800788341	3.03247379800904	3.691638673202	4.05521622328106	0.138645341515075	1.10165820502598
9.4994476.4994958	-0.440473483210167	-0.523547451250941	2.22599065098963	2.51918419917248	0.481357601485836	-0.077341157233171
9.5029713.5029990	2.74354480584677	2.94826256967287	1.31793672373919	1.14785108842418	2.00883566936493	2.06919731895556
9.5036159.5036371	0.426061718978442	1.00917419989975	0.326015772834573	0.323576103449552	-0.897989087229821	-0.427562671529667
9.5044400.5044900	3.28076964354862	4.66777037567372	3.74904777138245	3.59599728714472	5.93290849484023	5.21481407442161
9.5055901.5056528	9.82582214455211	9.67024386606713	6.870966172572	6.94049077729522	10.5753018982066	10.4085061519175
9.5058450.5058940	3.38212162431842	3.86357448374829	2.84735156389748	2.54243681165985	6.29191991194452	5.22996625342651
9.5059166.5059874	6.10485877541172	6.33487307887512	5.08143387055453	5.0647056154348	7.35963014975309	6.75121151386991
9.5097762.5098219	1.97925576688447	1.90163709310303	2.3812416213872	2.30546071044614	2.79062559733884	1.4056103171576
9.5109035.5109254	1.43422675306595	1.39077688485723	0.609702461141118	0.287035508568725	0.797711733348267	1.49334536400609
9.5110067.5110596	7.41589108170736	6.52552999835985	4.97988799571378	5.04958863614389	8.34078909255248	7.90142843190259
9.5118662.5118960	0.0515167026356007	1.27644095943201	1.75432668186214	1.17794989983901	0.481357601485836	0.84410927196167
9.5130552.5131026	3.76950153863427	5.31255622899032	1.88713378029594	2.20778032819748	2.68539238467651	2.72989050452905
9.5133233.5133572	3.61143915741019	4.44357938613794	2.91436093817711	2.30546071044614	2.68539238467651	3.08758960309671
9.5136391.5136753	-1.20933197039521	-0.478470978908622	1.4938154974088	1.08709500670591	-0.897989087229821	-1.03645003810516
9.5140366.5140866	3.10748963577121	3.11540814575741	3.70735530049486	2.98841079643313	3.09494588416547	4.51083946956703
9.5172311.5172796	3.21212422408886	3.56902128014663	1.57954316087551	0.501430014495654	3.19274236243235	4.8400851219849
9.5177981.5178335	0.713603757167245	0.492691861604696	2.19165807245791	1.82509669336193	-2.12406740026301	-0.521149932908092
9.5192489.5192772	4.58299441202371	4.66777037567372	2.36791184671256	3.55755447443487	5.07524891329761	4.61132334271729
9.5205395.5205627	-0.758171798249515	-1.61001486766141	1.35844565947054	0.395660559748909	-1.15408328739841	-0.427562671529667
9.5212712.5213235	0.877450577623278	-0.0582728219028272	1.54075266494713	0.738336313875195	1.37202168513117	0.810896682766558
9.5214183.5214505	2.47397227951266	1.87596241939923	2.42104156613215	1.60911510782964	1.09334593575352	2.66020524392039
9.5217725.5218057	3.57926964671441	2.90567013383155	0.87572834639899	1.46940163322285	2.79062559733884	3.52403075364797
9.5218421.5218675	-0.0821295765397725	0.59426813566784	0.244103517124147	1.5814734428004	-0.443747176267051	-0.427562671529667
9.5227596.5227844	-0.758171798249515	-1.47928118804032	1.24419109289923	0.994512231375078	-3.11923716827929	-0.204521902734363
9.5237791.5238069	-0.930169958921586	-0.662710916044514	1.40663379910193	0.431222716279556	-0.662623032902359	-0.71694563279727
9.5242897.5243199	-0.0821295765397725	0.458274838499421	0.2647435605925	0.604568285277276	-1.75597961928803	-0.474020233657116
9.5256140.5256368	-0.220997567971772	0.388557918252499	0.254437291782913	0.17530245279129	-1.43710950200313	-0.666845500490309
9.5262682.5263180	3.98349120624026	5.19734650832408	3.25477007127997	2.88019321934253	4.4834474478512	5.09227971359408
9.5369740.5369979	6.37754060986933	4.41092194329444	1.35036972727803	4.92738481384234	11.2251112810877	5.21481407442161
9.5375003.5375216	1.93593798571053	3.60671901985252	0.336135559287769	1.23760505587188	1.09334593575352	1.85719430293204
9.5605679.5606411	4.1898104695821	3.0740988904266	4.78080040473353	5.03443661303448	4.24713855590488	3.8155201111465
9.5613349.5613605	0.485168077471394	1.53018279942397	1.35844565947054	2.30546071044614	0.797711733348267	1.72025504390233
9.5650722.5651395	-0.220997567971772	-0.662710916044514	2.61591978397093	1.90384296103662	-0.238581741036842	-1.59887025184035
9.5678095.5679024	5.30547920128408	6.54896683975363	4.94140104758624	6.09173656888724	7.00655190435562	8.3640504318829
9.5710780.5711572	4.3046283646673	3.62547015635662	3.64421603645372	2.9453771640773	6.11494772655571	5.10772498241914
9.5717483.5717880	-0.595353452601173	-1.35504361844456	2.44083607195212	1.23760505587188	-1.75597961928803	-1.74295328310615
9.5772705.5772937	-0.292579017890636	-1.2365449052066	0.285274464237282	-0.223554282588654	-0.662623032902359	-0.819656125112903
9.5832520.5832763	-1.11309429506797	-0.569262986103834	0.87572834639899	0.671965201404652	0.481357601485836	-0.427562671529667
9.5858086.5858400	0.877450577623278	-0.0189197901255476	1.28529426132254	1.11756723791844	1.50579978081961	0.164264862745946
9.5861047.5861464	2.59108435860431	2.10272844070998	2.2464883630422	2.58865616711362	2.68539238467651	2.32310223483164
9.5865356.5866289	7.07672419770177	6.45469843589856	5.57759007414313	5.41712499472779	8.17619968884578	9.12302061954478
9.5874422.5875063	6.27403531152853	7.71674524141708	3.28879361206924	2.40145673089317	4.16636530057643	3.15214470763797
9.5876326.5876708	3.00079878830102	5.50907311083621	0.839956789198295	1.20786686887121	3.56707899719485	2.93392199597874
9.5894549.5895143	1.84823310198819	0.59426813566784	4.91992257834391	4.43152625262315	0.481357601485836	0.00498142968532722
9.5916798.5917400	3.9231746048542	3.37647988341435	2.59032224893938	2.51918419917248	2.12748541705436	2.51819913277627
9.5967095.5967830	2.70581390507432	2.6430957674371	2.99252587391564	3.19863732337183	2.12748541705436	2.66020524392039
9.6017280.6018271	4.71790956435398	5.19734650832408	5.74185797110143	6.94049077729522	3.19274236243235	4.12848617780508
9.6101112.6101354	2.78102525171489	2.94826256967287	1.00748455543927	1.32577560447363	3.38316740962772	3.08758960309671
9.6102124.6102620	4.47306345796632	5.96128344245411	3.57497930188096	3.36112087543178	7.55217907304865	8.24808893275483
9.6145082.6145415	4.3046283646673	4.5726118618238	4.73672635736038	4.91194954166463	5.21527076983747	6.75121151386991
9.6155509.6155889	1.6223288215908	2.34412124116509	0.946456142900261	1.60911510782964	0.313733559421397	0.464234697560656
9.6167769.6167981	-1.52133918435011	-1.35504361844456	0.656727033022733	0.395660559748909	-1.43710950200313	-2.42876505501627
9.6188741.6189175	8.0379462461419	8.17598845806383	5.19792987835364	5.89696180006437	10.8849041327605	10.3131093307736
9.6196227.6196463	0.930791199636666	-0.478470978908622	2.00245553695542	1.77193687730643	0.481357601485836	0.279457889051245
9.6227165.6227615	1.84823310198819	2.77591107289162	1.66387132275901	1.74515241477943	1.88752091588481	2.70675750507121
9.6262308.6262711	3.44864275469033	4.02267443589781	3.20906808281996	2.56559385404255	2.46884954533424	2.95613930759503
9.6280618.6281371	4.97986290133283	4.85413378802246	5.61234144323848	5.04958863614389	5.99417241689682	4.57799683935812
9.6281856.6282233	2.43438685295343	2.88425096142332	1.89441478510925	1.44099780564426	2.00883566936493	0.709768778598989
9.6283542.6284354	10.3485880565	9.25526093394878	8.37211474088732	8.63921222579162	11.6028519672988	11.1188961613765
9.6405512.6405799	0.243332187871307	-0.615642153625491	2.08735611301395	2.72508527522442	-0.662623032902359	-1.66983958807214
9.6408448.6409264	1.48190069538399	-0.346849154025391	4.2886249923364	3.7657104446865	-0.0450097572262287	-1.15144007610871
9.6961329.6961580	2.9647680448498	3.37647988341435	0.609702461141118	1.60911510782964	7.69234217511047	5.73778267864936
9.6994736.6995064	-0.842925234382593	-0.909484812093684	0.712492858961731	0.323576103449552	-1.43710950200313	-1.59887025184035
9.7016370.7016641	0.657624412627263	0.423566170308592	1.78413160936321	1.66395935897945	-1.43710950200313	0.317106265733474
9.7065681.7066144	0.657624412627263	-0.478470978908622	2.93249729286448	3.07347892978395	-0.897989087229821	-0.819656125112903
9.7097023.7097344	3.14259325590356	3.19709364771162	1.64864075631049	2.03255787978008	3.74495190655806	4.99883132868612
9.7126747.7127356	8.33679160447235	8.3901054729634	6.11138966354482	6.06611057404317	7.96202841639097	8.10123006129979
9.7209035.7209511	4.50071772671217	6.66487298114926	0.0748314580779788	1.20786686887121	6.17448538336687	6.78668488518757
9.7269430.7269648	0.485168077471394	0.245359168603062	0.80390419872524	1.02557125001093	-0.238581741036842	-0.0359442534514747
9.7298075.7298412	1.52913622993078	2.10272844070998	2.79811009191672	2.98841079643313	1.50579978081961	2.22293702066129
9.7320772.7320992	-0.0146886757274842	-1.61001486766141	1.84323640253487	1.52574229426084	-0.897989087229821	-0.427562671529667
9.7341652.7342385	9.01476340991477	9.2683860610889	5.94213078627473	5.04958863614389	6.9017625617512	8.71857464132912
9.7343255.7343528	2.02222765156512	2.90567013383155	0.684698738354391	-0.140141724733843	4.16636530057643	3.08758960309671
9.7409358.7411067	11.9607654000719	12.3414378916069	7.33524636092904	8.71072317076172	11.6324379307773	11.0181679438493
9.7476338.7476641	-0.292579017890636	0.947729992499902	0.740113103602226	-1.26285542302353	3.65674013916059	1.00670268028078
9.7517724.7518003	0.768882421775444	1.1889512205541	0.571707615286995	0.17530245279129	-3.90635642039712	0.164264862745946
9.7543061.7543290	-0.150874512345458	0.822375404945726	0.494675158637656	-0.532840668737446	4.00149185308139	4.12848617780508
9.7547784.7548092	-0.365706031668287	-1.41640064876214	0.275022545128293	0.250149848714376	0.947844601072215	-1.3337308270766
9.7549934.7550361	1.97925576688447	1.36243374525482	3.29444332582389	2.88019321934253	3.56707899719485	1.99067271483085
